,0,1,2,3,4,5,6,7
90,1.0,-0.5253759,0.61945885,1.0,0.0,-20.0,2.0,11.0
91,1.0,-0.37658054,0.48664775,1.0,0.0,40.0,2.0,11.0
92,1.0,-1.458043,1.1777927,1.0,-30.0,0.0,2.0,14.0
93,1.0,-0.739109,0.7546896,1.0,-30.0,20.0,2.0,11.0
94,1.0,-0.09019667,0.02396879,1.0,-30.0,-40.0,2.0,16.0
95,1.0,-0.35681245,0.30371127,1.0,30.0,0.0,2.0,13.0
96,1.0,-0.21948826,0.34742835,1.0,-30.0,-20.0,2.0,12.0
97,1.0,-1.2520739,0.9091146,1.0,-15.0,-20.0,2.0,17.0
98,1.0,-0.49670407,0.4826665,1.0,15.0,20.0,2.0,13.0
99,1.0,-0.8305413,0.80449694,1.0,0.0,0.0,2.0,11.0
100,1.0,-0.1312044,0.32204816,1.0,15.0,40.0,2.0,11.0
101,1.0,-1.0891349,0.9043262,1.0,30.0,-20.0,2.0,15.0
102,1.0,-0.42543244,0.2678903,1.0,0.0,20.0,2.0,17.0
103,1.0,-0.5012425,0.4821129,1.0,15.0,-40.0,2.0,16.0
104,1.0,-0.09967845,0.14917551,1.0,-15.0,40.0,2.0,16.0
105,1.0,-0.8508136,0.6141917,1.0,0.0,-20.0,2.0,15.0
106,1.0,-0.21559544,0.31260383,1.0,15.0,-40.0,2.0,12.0
107,1.0,-0.49929878,0.5691003,1.0,15.0,-20.0,2.0,11.0
108,1.0,0.36816198,-0.31123963,0.0,0.0,0.0,2.0,16.0
109,1.0,0.3544689,-0.33791682,0.0,-15.0,-40.0,2.0,16.0
110,1.0,0.19920217,-0.1457085,0.0,-15.0,-20.0,2.0,16.0
111,1.0,0.23114187,-0.29334733,0.0,-30.0,-40.0,2.0,15.0
112,1.0,-0.43137676,0.35120514,1.0,15.0,0.0,2.0,16.0
113,1.0,-1.289259,0.90017885,1.0,-30.0,20.0,2.0,17.0
114,1.0,-0.32861882,0.31860426,1.0,-15.0,20.0,2.0,14.0
115,1.0,-0.4883201,0.0917315,1.0,-30.0,-20.0,2.0,15.0
116,1.0,0.06433693,-0.020434026,0.0,0.0,40.0,2.0,14.0
117,1.0,-0.24756989,0.31736067,1.0,15.0,40.0,2.0,13.0
118,1.0,-1.4378859,1.0419956,1.0,15.0,0.0,2.0,17.0
119,1.0,-1.2531468,1.1001657,1.0,30.0,20.0,2.0,14.0
120,1.0,0.41655532,-0.3231637,0.0,0.0,0.0,2.0,13.0
121,1.0,-0.1739398,-0.0015313249,1.0,0.0,0.0,2.0,15.0
122,1.0,-0.988971,0.87606794,1.0,30.0,40.0,2.0,15.0
123,1.0,-0.35917157,0.24858719,1.0,-15.0,20.0,2.0,17.0
124,1.0,-0.1404655,0.09281469,1.0,0.0,-20.0,2.0,13.0
125,1.0,-0.5700309,0.5764277,1.0,30.0,-40.0,2.0,15.0
126,1.0,0.066873334,0.037421834,0.0,-15.0,-40.0,2.0,14.0
127,1.0,0.13034834,-0.2344881,0.0,-15.0,40.0,2.0,17.0
128,1.0,-0.5612248,0.5626229,1.0,0.0,40.0,2.0,12.0
129,1.0,-0.78508615,0.6356222,1.0,15.0,20.0,2.0,17.0
130,1.0,-0.49769187,0.5633964,1.0,-15.0,-40.0,2.0,11.0
131,1.0,-0.13065174,0.27691558,1.0,0.0,-40.0,2.0,12.0
132,1.0,-0.059039965,0.21745752,1.0,30.0,-40.0,2.0,16.0
133,1.0,-0.59612274,0.54368407,1.0,30.0,0.0,2.0,12.0
134,1.0,0.22067837,-0.34750083,0.0,-30.0,-20.0,2.0,13.0
135,1.0,-0.43727124,0.36352092,1.0,0.0,40.0,2.0,16.0
136,1.0,-0.02346575,0.26655436,1.0,15.0,-40.0,2.0,11.0
137,1.0,-0.48271006,0.2709916,1.0,-30.0,40.0,2.0,15.0
138,1.0,-0.4889141,0.31862286,1.0,-30.0,-40.0,2.0,17.0
139,1.0,-0.4500578,0.43153018,1.0,15.0,40.0,2.0,17.0
140,1.0,-0.9007913,0.77010983,1.0,30.0,20.0,2.0,17.0
141,1.0,-0.21325228,0.035584506,1.0,0.0,20.0,2.0,15.0
142,1.0,-0.6417745,0.454779,1.0,-15.0,-20.0,2.0,15.0
143,1.0,-0.03640674,0.030884266,1.0,-15.0,40.0,2.0,13.0
144,1.0,-1.6340748,1.3348887,1.0,-30.0,-20.0,2.0,14.0
145,1.0,-1.1559505,0.9724804,1.0,15.0,-20.0,2.0,16.0
146,1.0,-2.0367022,1.7424539,1.0,-30.0,-20.0,2.0,11.0
147,1.0,0.79892945,-0.69060725,0.0,-15.0,-40.0,2.0,13.0
148,1.0,-1.0492417,0.7650364,1.0,0.0,0.0,2.0,17.0
149,1.0,-0.74844825,0.6411808,1.0,30.0,-20.0,2.0,13.0
150,1.0,-1.0726337,0.92173094,1.0,15.0,-40.0,2.0,17.0
151,1.0,-0.72069,0.72581583,1.0,15.0,20.0,2.0,12.0
152,1.0,-1.1787215,1.0427084,1.0,0.0,-40.0,2.0,14.0
153,1.0,-0.5571505,0.48614344,1.0,0.0,0.0,2.0,14.0
154,1.0,-0.36535844,0.54142696,1.0,15.0,40.0,2.0,12.0
155,1.0,-1.0995604,1.0398608,1.0,-30.0,20.0,2.0,14.0
156,1.0,-0.29813504,0.4910392,1.0,-30.0,-40.0,2.0,12.0
157,1.0,-0.07116874,-0.032700375,1.0,-15.0,-40.0,2.0,15.0
158,1.0,-0.0016926207,-0.038684573,0.0,-15.0,40.0,2.0,14.0
159,1.0,-1.3532184,1.1332254,1.0,30.0,0.0,2.0,15.0
160,1.0,-1.1388832,1.1021569,1.0,30.0,-40.0,2.0,14.0
161,1.0,-1.30806,1.1832937,1.0,-15.0,-20.0,2.0,14.0
162,1.0,-0.71050614,0.71965116,1.0,-15.0,0.0,2.0,12.0
163,1.0,-1.6931769,1.2686859,1.0,0.0,-20.0,2.0,17.0
164,1.0,-0.3143648,0.2131644,1.0,-15.0,40.0,2.0,15.0
165,1.0,0.15393469,-0.13011548,0.0,-30.0,20.0,2.0,13.0
166,1.0,-0.1978121,0.20872058,1.0,0.0,20.0,2.0,14.0
167,1.0,-0.51743495,0.68044597,1.0,-30.0,20.0,2.0,12.0
168,1.0,-0.4270708,0.39970982,1.0,30.0,-20.0,2.0,12.0
169,1.0,-0.45961547,0.274194,1.0,-30.0,-20.0,2.0,16.0
170,1.0,-0.27293402,0.2410566,1.0,0.0,-20.0,2.0,16.0
171,1.0,-1.0649465,0.89428467,1.0,-30.0,40.0,2.0,11.0
172,1.0,-0.9513446,0.8986966,1.0,30.0,-40.0,2.0,17.0
173,1.0,-0.5375665,0.47998983,1.0,30.0,20.0,2.0,13.0
174,1.0,-0.2671144,0.318917,1.0,15.0,40.0,2.0,16.0
175,0.0,1.9377003,-1.5062138,0.0,-30.0,-20.0,2.0,10.0
176,0.0,0.85744035,-0.62534684,0.0,-30.0,20.0,2.0,0.0
177,0.0,-0.020611426,0.13111764,1.0,30.0,20.0,2.0,0.0
178,0.0,2.2214224,-1.7543634,0.0,-30.0,0.0,2.0,5.0
179,0.0,0.6006479,-0.5289909,0.0,-15.0,0.0,2.0,1.0
180,0.0,-0.18184538,0.33365408,1.0,30.0,-40.0,2.0,6.0
181,0.0,1.935226,-1.5363115,0.0,15.0,40.0,2.0,5.0
182,0.0,1.3034284,-0.94129413,0.0,0.0,40.0,2.0,0.0
183,0.0,0.9622361,-0.74291706,0.0,30.0,40.0,2.0,4.0
184,0.0,1.6745437,-1.4115763,0.0,-15.0,20.0,2.0,1.0
185,0.0,0.3230363,-0.33253148,0.0,-30.0,0.0,2.0,1.0
186,0.0,1.4235328,-1.0954968,0.0,-30.0,40.0,2.0,0.0
187,0.0,2.7319293,-2.2458432,0.0,0.0,0.0,2.0,10.0
188,0.0,0.3551888,-0.11557362,0.0,30.0,40.0,2.0,10.0
189,0.0,1.1502206,-0.8514218,0.0,-15.0,20.0,2.0,0.0
190,0.0,2.4437122,-1.9692467,0.0,-30.0,20.0,2.0,5.0
191,0.0,0.63781095,-0.44720897,0.0,0.0,40.0,2.0,6.0
192,0.0,1.0659856,-0.77116543,0.0,15.0,-20.0,2.0,4.0
193,0.0,1.5418919,-1.1745143,0.0,15.0,-40.0,2.0,10.0
194,0.0,1.4089996,-1.0620898,0.0,30.0,20.0,2.0,5.0
195,0.0,0.74468464,-0.56856483,0.0,-30.0,40.0,2.0,4.0
196,0.0,1.0157274,-0.6763986,0.0,-30.0,0.0,2.0,10.0
197,0.0,1.4401909,-1.1252575,0.0,0.0,-20.0,2.0,6.0
198,0.0,2.773779,-2.297127,0.0,0.0,-20.0,2.0,10.0
199,0.0,1.1694759,-0.8141728,0.0,15.0,40.0,2.0,0.0
200,0.0,1.7976545,-1.4343516,0.0,-15.0,40.0,2.0,10.0
201,0.0,0.9569116,-0.7021845,0.0,-30.0,20.0,2.0,6.0
202,0.0,2.7714834,-2.2741096,0.0,0.0,0.0,2.0,10.0
203,0.0,2.14229,-1.7178968,0.0,0.0,-20.0,2.0,0.0
204,0.0,1.0536004,-0.75992024,0.0,-30.0,40.0,2.0,5.0
205,0.0,1.0768415,-0.80418533,0.0,30.0,0.0,2.0,10.0
206,0.0,1.7463778,-1.3516959,0.0,15.0,-20.0,2.0,6.0
207,0.0,1.8631693,-1.4282612,0.0,15.0,-20.0,2.0,10.0
208,0.0,2.2726715,-1.8281345,0.0,30.0,-40.0,2.0,10.0
209,0.0,2.129656,-1.6878747,0.0,15.0,40.0,2.0,10.0
210,0.0,1.2402472,-0.94193524,0.0,0.0,-40.0,2.0,10.0
211,0.0,0.007466958,0.05643356,1.0,30.0,20.0,2.0,4.0
212,0.0,1.5209237,-1.1937304,0.0,15.0,20.0,2.0,5.0
213,0.0,2.4018757,-1.9980571,0.0,0.0,20.0,2.0,10.0
214,0.0,2.4382305,-2.020884,0.0,0.0,20.0,2.0,5.0
215,0.0,0.89819026,-0.65453434,0.0,15.0,0.0,2.0,4.0
216,0.0,2.745068,-2.2794003,0.0,-15.0,20.0,2.0,5.0
217,0.0,1.87048,-1.5139773,0.0,15.0,0.0,2.0,5.0
218,0.0,1.9367819,-1.6830047,0.0,0.0,0.0,2.0,1.0
219,0.0,0.21033958,-0.058255624,0.0,0.0,-20.0,2.0,4.0
220,0.0,1.0169939,-0.82621425,0.0,15.0,20.0,2.0,1.0
221,0.0,0.89032096,-0.57504654,0.0,30.0,-20.0,2.0,10.0
222,0.0,1.0991889,-0.85157627,0.0,-15.0,-20.0,2.0,6.0
223,0.0,1.2003865,-0.92319137,0.0,30.0,40.0,2.0,5.0
224,0.0,1.8663133,-1.5985438,0.0,15.0,-40.0,2.0,1.0
225,0.0,1.6903359,-1.3588789,0.0,-30.0,-40.0,2.0,6.0
226,0.0,2.4360795,-1.9680237,0.0,-15.0,0.0,2.0,10.0
227,0.0,1.8115371,-1.5388012,0.0,-15.0,40.0,2.0,1.0
228,0.0,1.5549631,-1.4118099,0.0,15.0,0.0,2.0,1.0
229,0.0,1.3542457,-1.1084497,0.0,0.0,20.0,2.0,4.0
230,0.0,0.5172401,-0.27798817,0.0,30.0,-20.0,2.0,6.0
231,0.0,1.7285405,-1.3300287,0.0,-15.0,0.0,2.0,10.0
232,0.0,1.5643461,-1.235971,0.0,0.0,20.0,2.0,0.0
233,0.0,1.0501288,-0.88359344,0.0,-30.0,-20.0,2.0,6.0
234,0.0,1.7612607,-1.4009333,0.0,-15.0,40.0,2.0,0.0
235,0.0,0.80373764,-0.58288884,0.0,-30.0,40.0,2.0,6.0
236,0.0,1.0940747,-0.95491064,0.0,-15.0,-20.0,2.0,1.0
237,0.0,1.6250544,-1.2707242,0.0,30.0,40.0,2.0,6.0
238,0.0,1.0646085,-0.7197944,0.0,30.0,20.0,2.0,10.0
239,0.0,1.4480563,-1.1766908,0.0,-15.0,-40.0,2.0,0.0
240,0.0,2.0098143,-1.6173371,0.0,0.0,20.0,2.0,10.0
241,0.0,2.5373468,-2.0867264,0.0,15.0,-20.0,2.0,5.0
242,0.0,0.9374143,-0.7095035,0.0,30.0,0.0,2.0,5.0
243,0.0,1.4204205,-1.1141449,0.0,-30.0,-40.0,2.0,0.0
244,0.0,0.5989101,-0.34920508,0.0,0.0,-40.0,2.0,10.0
245,0.0,1.1120045,-0.8550438,0.0,-15.0,40.0,2.0,4.0
246,0.0,1.0941291,-0.74607575,0.0,30.0,-40.0,2.0,10.0
247,0.0,1.7619015,-1.3904153,0.0,15.0,-40.0,2.0,10.0
248,0.0,1.4502722,-1.1005454,0.0,30.0,-20.0,2.0,5.0
249,0.0,1.0337161,-0.89368063,0.0,0.0,-40.0,2.0,1.0
250,0.0,1.7240331,-1.3798081,0.0,-15.0,-40.0,2.0,5.0
251,0.0,0.9426851,-0.6609884,0.0,15.0,0.0,2.0,10.0
252,0.0,1.4908136,-1.3193101,0.0,15.0,-20.0,2.0,1.0
253,0.0,3.0123224,-2.5135338,0.0,-15.0,-20.0,2.0,10.0
254,0.0,1.772376,-1.501545,0.0,0.0,20.0,2.0,1.0
255,0.0,1.4316597,-1.0955142,0.0,30.0,-40.0,2.0,1.0
256,0.0,1.4724382,-1.3229038,0.0,30.0,0.0,2.0,1.0
257,0.0,1.0535647,-0.7818294,0.0,-15.0,0.0,2.0,0.0
258,0.0,0.20918691,-0.08774321,0.0,30.0,-20.0,2.0,0.0
259,0.0,1.3341851,-1.0229696,0.0,15.0,40.0,2.0,4.0
260,0.0,1.8012527,-1.3507458,0.0,-30.0,0.0,2.0,10.0
261,0.0,1.6201781,-1.271213,0.0,-30.0,40.0,2.0,10.0
262,0.0,1.566329,-1.2966212,0.0,-15.0,-40.0,2.0,6.0
263,0.0,1.1046177,-0.8010616,0.0,-15.0,-20.0,2.0,0.0
264,0.0,1.1009042,-0.8119886,0.0,15.0,0.0,2.0,6.0
265,0.0,-0.24728915,0.282868,1.0,-15.0,-20.0,2.0,4.0
266,0.0,0.5648556,-0.38030574,0.0,30.0,20.0,2.0,6.0
267,0.0,-0.03457404,0.15607694,1.0,-15.0,0.0,2.0,4.0
268,0.0,1.3890026,-1.2679526,0.0,-30.0,-20.0,2.0,1.0
269,0.0,2.216609,-1.7996601,0.0,-15.0,-20.0,2.0,10.0
270,0.0,0.9724722,-0.6429977,0.0,30.0,-40.0,2.0,0.0
271,0.0,1.6714867,-1.2855123,0.0,-30.0,-40.0,2.0,10.0
272,0.0,1.1703254,-1.000053,0.0,-30.0,0.0,2.0,6.0
273,0.0,1.1764507,-0.8405145,0.0,30.0,40.0,2.0,10.0
274,0.0,1.3741423,-1.0686278,0.0,0.0,40.0,2.0,4.0
275,0.0,1.9842167,-1.551083,0.0,30.0,20.0,2.0,10.0
276,0.0,0.7569293,-0.64583105,0.0,30.0,-20.0,2.0,1.0
277,0.0,1.8860158,-1.5132581,0.0,-30.0,40.0,2.0,10.0
278,0.0,2.304535,-1.8278476,0.0,-30.0,-40.0,2.0,10.0
279,0.0,2.3212798,-1.8701452,0.0,-30.0,20.0,2.0,10.0
280,0.0,2.2446015,-1.827511,0.0,15.0,0.0,2.0,10.0
281,0.0,1.4907817,-1.1125994,0.0,0.0,40.0,2.0,10.0
282,0.0,1.7477275,-1.4014032,0.0,-15.0,40.0,2.0,5.0
283,0.0,0.79494715,-0.55077326,0.0,0.0,-40.0,2.0,5.0
284,0.0,0.6179099,-0.47825083,0.0,30.0,20.0,2.0,1.0
285,0.0,1.8878859,-1.4885126,0.0,-15.0,40.0,2.0,10.0
286,0.0,1.2378062,-0.8997074,0.0,15.0,20.0,2.0,0.0
287,0.0,1.0696787,-0.9133412,0.0,30.0,0.0,2.0,6.0
288,0.0,1.5431249,-1.3085624,0.0,-15.0,-40.0,2.0,1.0
289,0.0,0.029959677,-0.040931523,0.0,-30.0,-20.0,2.0,4.0
290,0.0,1.3213001,-1.0580362,0.0,15.0,40.0,2.0,1.0
291,0.0,2.0298052,-1.612288,0.0,15.0,20.0,2.0,10.0
292,0.0,0.9051013,-0.6934274,0.0,-30.0,-40.0,2.0,4.0
293,0.0,1.1063789,-0.83461004,0.0,30.0,0.0,2.0,10.0
294,0.0,1.9801084,-1.6026828,0.0,0.0,0.0,2.0,6.0
295,0.0,1.6994765,-1.3156916,0.0,30.0,-40.0,2.0,4.0
296,0.0,1.4565048,-1.073099,0.0,15.0,-20.0,2.0,0.0
297,0.0,2.96812,-2.469663,0.0,-30.0,20.0,2.0,10.0
298,0.0,2.1379883,-1.7018806,0.0,0.0,40.0,2.0,10.0
299,0.0,-0.045202665,0.13876495,1.0,0.0,0.0,2.0,4.0
300,0.0,2.5046933,-2.0703533,0.0,-15.0,-20.0,2.0,5.0
301,0.0,1.0267005,-0.7075303,0.0,0.0,40.0,2.0,5.0
302,0.0,1.8909236,-1.5140698,0.0,-15.0,-40.0,2.0,10.0
303,0.0,0.89908415,-0.59703225,0.0,15.0,20.0,2.0,6.0
304,0.0,0.86721885,-0.67388403,0.0,-30.0,-20.0,2.0,0.0
305,0.0,1.0979465,-0.9497663,0.0,-30.0,20.0,2.0,1.0
306,0.0,2.2764401,-1.8352438,0.0,15.0,40.0,2.0,10.0
307,0.0,2.1499722,-1.7285489,0.0,-30.0,-20.0,2.0,10.0
308,0.0,2.4865856,-2.0148304,0.0,15.0,-20.0,2.0,10.0
309,0.0,1.665543,-1.3026527,0.0,-30.0,-40.0,2.0,5.0
310,0.0,2.074726,-1.6561441,0.0,-15.0,20.0,2.0,10.0
311,0.0,2.468495,-2.0211394,0.0,-15.0,20.0,2.0,10.0
312,0.0,1.9728938,-1.6082469,0.0,0.0,0.0,2.0,5.0
313,0.0,-0.112774186,0.16177692,1.0,0.0,-40.0,2.0,4.0
314,0.0,1.0489179,-0.7974753,0.0,30.0,0.0,2.0,0.0
315,0.0,1.6971192,-1.3152941,0.0,-30.0,-20.0,2.0,5.0
316,0.0,-0.05740735,0.17472307,1.0,30.0,-20.0,2.0,4.0
317,0.0,2.643083,-2.1465495,0.0,30.0,-20.0,2.0,10.0
318,0.0,2.0339096,-1.6387376,0.0,0.0,-20.0,2.0,10.0
319,0.0,1.7748866,-1.4954178,0.0,-15.0,40.0,2.0,6.0
320,0.0,1.5381206,-1.2013936,0.0,-15.0,20.0,2.0,6.0
321,0.0,1.595095,-1.2084266,0.0,15.0,-40.0,2.0,0.0
322,0.0,0.93772733,-0.70403343,0.0,0.0,-40.0,2.0,6.0
323,0.0,0.27994344,-0.1884978,0.0,30.0,0.0,2.0,4.0
324,0.0,1.3418542,-1.0803157,0.0,-15.0,-40.0,2.0,4.0
325,0.0,0.25768083,-0.15909359,0.0,30.0,40.0,2.0,1.0
326,0.0,1.28374,-1.046908,0.0,-30.0,-40.0,2.0,1.0
327,0.0,2.1094015,-1.7013956,0.0,0.0,0.0,2.0,0.0
328,0.0,0.6170293,-0.43742096,0.0,-30.0,0.0,2.0,0.0
329,0.0,0.8206012,-0.5460466,0.0,15.0,0.0,2.0,0.0
330,0.0,1.6768113,-1.4290233,0.0,-30.0,40.0,2.0,1.0
331,0.0,2.070528,-1.6567706,0.0,-15.0,0.0,2.0,5.0
332,0.0,1.4198691,-1.0451078,0.0,-15.0,-40.0,2.0,10.0
333,0.0,2.0771608,-1.8406302,0.0,0.0,-20.0,2.0,1.0
334,0.0,-0.15060997,0.2312173,1.0,-15.0,20.0,2.0,4.0
335,0.0,1.1927968,-0.8962964,0.0,0.0,20.0,2.0,6.0
336,0.0,2.0463793,-1.685444,0.0,0.0,-20.0,2.0,5.0
337,0.0,1.8191582,-1.410838,0.0,30.0,-40.0,2.0,5.0
338,0.0,-0.5477344,0.5163618,1.0,-30.0,20.0,2.0,4.0
339,0.0,1.0934247,-0.82439107,0.0,15.0,-40.0,2.0,4.0
340,0.0,1.0567588,-0.8054583,0.0,0.0,-40.0,2.0,0.0
341,0.0,1.6799785,-1.2984866,0.0,15.0,20.0,2.0,10.0
342,0.0,1.7020046,-1.3584446,0.0,15.0,-40.0,2.0,5.0
343,0.0,0.30094397,-0.12346984,0.0,15.0,20.0,2.0,4.0
344,0.0,0.90265346,-0.58533746,0.0,15.0,40.0,2.0,6.0
345,0.0,1.190028,-0.94481844,0.0,0.0,40.0,2.0,1.0
346,0.0,1.4320074,-1.1880355,0.0,-15.0,0.0,2.0,6.0
347,0.0,-0.3041176,0.33296672,1.0,-30.0,0.0,2.0,4.0
348,0.0,1.4290441,-1.1156839,0.0,30.0,40.0,2.0,0.0
349,0.0,0.37793326,-0.18524441,0.0,15.0,-40.0,2.0,6.0
350,1.0,-1.719709,1.6353704,1.0,0.0,40.0,14.0,12.0
