,0,1,2,3,4,5,6,7
118,0.0,4.0968027,-4.3109126,0.0,30.0,0.0,2.0,0.0
119,0.0,3.3421814,-3.9951735,0.0,-30.0,20.0,2.0,3.0
120,0.0,1.5718149,-2.1943147,0.0,-30.0,20.0,2.0,6.0
121,0.0,1.2976736,-1.7345107,0.0,30.0,20.0,2.0,0.0
122,0.0,3.3872137,-4.1133842,0.0,15.0,40.0,2.0,10.0
123,0.0,3.9984374,-4.5989103,0.0,15.0,20.0,2.0,0.0
124,0.0,3.7376463,-3.9503057,0.0,30.0,40.0,2.0,0.0
125,0.0,4.007421,-4.6716757,0.0,30.0,-40.0,2.0,10.0
126,0.0,4.4475307,-4.7981625,0.0,30.0,0.0,2.0,10.0
127,0.0,2.9373617,-3.6559358,0.0,0.0,-40.0,2.0,10.0
128,0.0,1.4350597,-2.1039395,0.0,-30.0,40.0,2.0,10.0
129,0.0,3.2384124,-3.9850674,0.0,-30.0,40.0,2.0,10.0
130,0.0,2.9978268,-3.6743484,0.0,0.0,-20.0,2.0,10.0
131,0.0,2.6749132,-3.334152,0.0,-15.0,20.0,2.0,2.0
132,0.0,3.802873,-4.4595227,0.0,30.0,-20.0,2.0,10.0
133,0.0,4.5092483,-4.7943587,0.0,30.0,40.0,2.0,6.0
134,0.0,1.7387824,-2.3489032,0.0,-30.0,-20.0,2.0,2.0
135,0.0,2.504856,-3.153139,0.0,0.0,0.0,2.0,10.0
136,0.0,4.069937,-4.2275176,0.0,0.0,40.0,2.0,4.0
137,0.0,2.883902,-3.579134,0.0,-30.0,20.0,2.0,10.0
138,0.0,3.7366223,-4.4008718,0.0,30.0,20.0,2.0,10.0
139,0.0,4.2480183,-4.4042177,0.0,30.0,40.0,2.0,4.0
140,0.0,3.5767407,-4.2362,0.0,-15.0,20.0,2.0,0.0
141,0.0,4.610589,-4.9070663,0.0,-15.0,40.0,2.0,3.0
142,0.0,2.2101026,-2.8771827,0.0,-30.0,-40.0,2.0,10.0
143,0.0,2.0593984,-2.1851616,0.0,30.0,20.0,2.0,1.0
144,0.0,1.4864256,-2.0515215,0.0,-15.0,-20.0,2.0,10.0
145,0.0,3.834489,-4.5044637,0.0,-30.0,0.0,2.0,0.0
146,0.0,3.8048227,-4.406652,0.0,15.0,-20.0,2.0,2.0
147,0.0,4.356724,-4.642167,0.0,0.0,0.0,2.0,4.0
148,0.0,2.2487786,-2.8812175,0.0,0.0,20.0,2.0,10.0
149,0.0,4.027623,-4.1653595,0.0,15.0,40.0,2.0,4.0
150,0.0,2.537889,-3.1995068,0.0,-15.0,0.0,2.0,10.0
151,0.0,1.5031915,-1.5470793,0.0,30.0,40.0,2.0,1.0
152,0.0,1.6075865,-2.1873467,0.0,0.0,0.0,2.0,10.0
153,0.0,4.3687105,-4.693338,0.0,15.0,-40.0,2.0,4.0
154,0.0,4.2870064,-4.5334244,0.0,-15.0,-20.0,2.0,4.0
155,0.0,3.9711328,-4.1408195,0.0,15.0,40.0,2.0,3.0
156,0.0,3.4610405,-3.588379,0.0,30.0,-20.0,2.0,5.0
157,0.0,2.5919394,-3.2433367,0.0,15.0,0.0,2.0,10.0
158,0.0,3.5676064,-3.7044508,0.0,0.0,-40.0,2.0,0.0
159,0.0,2.7597942,-3.4668071,0.0,15.0,20.0,2.0,10.0
160,0.0,1.856446,-2.457398,0.0,-15.0,-20.0,2.0,10.0
161,0.0,4.337994,-4.6585155,0.0,15.0,0.0,2.0,0.0
162,0.0,3.8535643,-4.5215936,0.0,30.0,-40.0,2.0,6.0
163,0.0,3.7216902,-3.9238086,0.0,30.0,-40.0,2.0,3.0
164,0.0,4.283243,-4.5760627,0.0,15.0,20.0,2.0,4.0
165,0.0,2.7185946,-3.4000065,0.0,-15.0,0.0,2.0,0.0
166,0.0,3.8522866,-4.5112224,0.0,15.0,20.0,2.0,10.0
167,0.0,2.0811903,-2.7744908,0.0,0.0,-40.0,2.0,10.0
168,0.0,3.4176733,-3.8399591,0.0,15.0,20.0,2.0,5.0
169,0.0,4.451765,-4.6888585,0.0,-15.0,-40.0,2.0,0.0
170,0.0,2.7686713,-3.4194593,0.0,0.0,-40.0,2.0,6.0
171,0.0,1.565902,-1.5369664,0.0,15.0,-20.0,2.0,1.0
172,0.0,2.2081673,-2.8532565,0.0,0.0,-20.0,2.0,10.0
173,0.0,4.1377854,-4.731335,0.0,30.0,0.0,2.0,10.0
174,0.0,1.8149841,-2.4099295,0.0,-15.0,20.0,2.0,10.0
175,0.0,4.5359,-4.915825,0.0,30.0,0.0,2.0,3.0
176,0.0,4.284332,-4.4862556,0.0,15.0,-20.0,2.0,4.0
177,0.0,2.6210403,-3.2950494,0.0,-15.0,-20.0,2.0,10.0
178,0.0,3.1932938,-3.9366364,0.0,-30.0,-40.0,2.0,5.0
179,0.0,4.3485665,-4.537581,0.0,-30.0,-20.0,2.0,3.0
180,0.0,3.6651685,-4.3565645,0.0,-15.0,-40.0,2.0,10.0
181,0.0,4.5587516,-4.7925115,0.0,30.0,20.0,2.0,3.0
182,0.0,2.7478545,-3.487465,0.0,-15.0,40.0,2.0,10.0
183,0.0,2.5467224,-3.2319808,0.0,-15.0,0.0,2.0,5.0
184,0.0,4.175249,-4.3852334,0.0,30.0,-20.0,2.0,0.0
185,0.0,2.3938751,-2.4388978,0.0,-30.0,-20.0,2.0,1.0
186,0.0,4.2869515,-4.880632,0.0,30.0,40.0,2.0,10.0
187,0.0,1.4650006,-2.037827,0.0,-30.0,0.0,2.0,10.0
188,0.0,3.3825274,-4.082764,0.0,0.0,40.0,2.0,10.0
189,0.0,3.5363045,-4.1596794,0.0,15.0,0.0,2.0,6.0
190,0.0,3.851872,-4.5070453,0.0,15.0,-20.0,2.0,10.0
191,0.0,1.3071101,-1.8348767,0.0,-15.0,0.0,2.0,10.0
192,0.0,4.5234103,-4.8880315,0.0,15.0,-40.0,2.0,3.0
193,0.0,3.7513804,-4.389773,0.0,0.0,40.0,2.0,0.0
194,0.0,3.0357163,-3.7065146,0.0,15.0,-40.0,2.0,2.0
195,0.0,2.0744307,-2.7202137,0.0,-30.0,0.0,2.0,10.0
196,0.0,3.6090488,-4.3167825,0.0,15.0,-20.0,2.0,10.0
197,0.0,3.0576,-3.7469788,0.0,-30.0,20.0,2.0,0.0
